national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
128.0,8.0,0.0,248.0,584.0,824.0,29.0,167.0,381.0,508.0,73.0,0,0.0,0.99,0.98,4.0,0,0,0,1,0,1
19.0,8.0,0.0,20.0,40.0,60.0,6.0,18.0,36.0,59.0,3.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,1
0.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.43,0.19,0.0,1,0,0,1,0,1
3.0,3.0,0.0,16.0,24.0,32.0,6.0,13.0,24.0,34.0,0.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,1
-62.0,8.0,0.0,120.0,120.0,120.0,1.0,109.0,120.0,133.0,53.0,0,0.0,0.74,0.79,0.0,0,0,0,1,0,1
0.0,12.0,0.0,2.0,4.0,5.0,0.0,2.0,2.0,2.0,0.0,0,0.0,0.73,0.69,0.0,0,0,0,1,0,1
14.0,2.0,0.0,11.0,22.0,33.0,0.0,11.0,29.0,52.0,5.0,0,0.0,0.79,0.83,0.0,0,0,0,1,0,1
0.0,8.0,0.0,2.0,4.0,5.0,3.0,4.0,6.0,9.0,2.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
16.0,2.0,0.0,104.0,188.0,220.0,16.0,16.0,16.0,16.0,16.0,0,0.0,0.92,0.75,1.0,0,0,0,1,0,1
0.0,2.0,0.0,166.0,206.0,206.0,3.0,6.0,6.0,6.0,11.0,0,0.0,0.1,0.04,3.0,1,0,1,1,0,1
17.0,4.0,0.0,20.0,55.0,90.0,6.0,23.0,79.0,105.0,10.0,0,0.0,0.82,0.91,0.0,0,0,0,1,0,1
26.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,2.0,0,0.0,0.99,0.99,0.0,0,0,1,1,0,1
5.0,8.0,0.0,7.0,14.0,14.0,2.0,8.0,14.0,16.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
3.0,8.0,0.0,14.0,14.0,21.0,5.0,9.0,15.0,24.0,3.0,0,0.0,0.9,0.92,0.0,0,0,0,1,0,1
7.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.79,0.83,0.0,1,0,0,1,0,1
23.0,2.0,0.0,84.0,144.0,204.0,31.0,116.0,212.0,233.0,0.0,1,6.0,0.96,0.83,0.0,0,0,0,1,0,1
324.0,8.0,225.0,1305.0,1905.0,2570.0,423.0,958.0,1221.0,1816.0,294.0,0,0.0,0.89,0.93,0.0,0,0,0,1,0,1
11.0,2.0,10.0,27.0,50.0,64.0,20.0,71.0,91.0,92.0,14.0,0,0.0,0.75,0.74,0.0,0,0,1,1,0,1
0.0,8.0,0.0,17.0,26.0,38.0,1.0,13.0,28.0,42.0,3.0,0,0.0,1.0,0.85,0.0,0,0,0,1,0,1
12.0,8.0,0.0,17.0,73.0,101.0,7.0,51.0,86.0,131.0,5.0,0,0.0,0.79,0.76,0.0,0,0,1,1,0,1
54.0,8.0,7.0,288.0,396.0,516.0,122.0,315.0,418.0,736.0,70.0,0,0.0,0.94,0.86,0.0,0,0,0,1,0,1
275.0,8.0,152.0,904.0,2065.0,3064.0,582.0,1556.0,3098.0,4330.0,169.0,0,0.0,0.25,0.39,0.0,0,0,0,1,0,1
15.0,8.0,0.0,120.0,240.0,360.0,39.0,99.0,206.0,282.0,18.0,0,0.0,0.92,0.79,0.0,0,0,1,1,0,1
0.0,12.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.62,0.73,0.0,1,0,0,1,0,1
0.0,4.0,0.0,100.0,100.0,100.0,10.0,22.0,22.0,34.0,0.0,0,0.0,0.77,0.8,0.0,0,0,0,1,0,1
12.0,2.0,0.0,12.0,36.0,60.0,7.0,13.0,30.0,48.0,0.0,0,0.0,0.98,0.95,0.0,0,0,1,1,0,1
19.0,12.0,20.0,40.0,60.0,100.0,1.0,24.0,49.0,65.0,21.0,0,0.0,0.82,0.79,0.0,1,0,1,0,0,1
-3.0,8.0,255.0,2209.0,3933.0,5549.0,305.0,1286.0,2329.0,4119.0,276.0,0,0.0,0.84,0.91,15.0,0,0,0,1,0,1
3.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0,0.0,0.51,0.75,0.0,0,0,0,1,0,1
2.0,8.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,0,0.0,0.52,0.78,0.0,0,0,0,1,0,1
0.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.86,0.69,0.0,0,0,0,1,0,1
2.0,8.0,0.0,6.0,9.0,12.0,17.0,24.0,36.0,59.0,10.0,0,0.0,1.0,0.98,0.0,0,0,0,1,0,1
1.0,8.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,0.0,0,0.0,0.7,0.74,0.0,0,0,0,1,0,1
1.0,3.0,0.0,3.0,5.0,7.0,19.0,44.0,81.0,90.0,2.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,1
64.0,8.0,0.0,210.0,385.0,545.0,145.0,319.0,398.0,534.0,94.0,0,0.0,0.89,0.93,11.0,0,0,1,1,0,1
10.0,12.0,0.0,100.0,120.0,160.0,17.0,83.0,149.0,213.0,37.0,0,0.0,0.82,0.79,0.0,0,0,1,1,0,1
0.0,12.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0,0.0,0.82,0.79,0.0,0,0,1,1,0,1
5.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,2.0,0,0.0,0.99,0.98,0.0,0,0,0,0,0,1
4.0,9.0,2.0,6.0,8.0,12.0,5.0,6.0,13.0,19.0,0.0,0,0.0,0.85,0.83,0.0,0,0,0,1,0,1
1.0,8.0,0.0,5.0,8.0,11.0,1.0,5.0,8.0,10.0,1.0,0,0.0,0.46,0.35,0.0,0,0,0,1,0,1
3.0,8.0,0.0,4.0,8.0,14.0,1.0,6.0,8.0,12.0,3.0,0,0.0,0.82,0.87,0.0,0,0,0,1,0,1
13.0,8.0,3.0,193.0,302.0,401.0,92.0,161.0,322.0,516.0,42.0,0,28.0,0.64,0.67,0.0,0,0,0,1,0,1
2.0,8.0,0.0,12.0,18.0,24.0,6.0,12.0,18.0,32.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
45.0,8.0,55.0,182.0,297.0,372.0,101.0,237.0,277.0,352.0,92.0,0,2.0,0.89,0.93,15.0,0,0,1,1,0,1
-66.0,8.0,67.0,811.0,1352.0,1821.0,391.0,691.0,1127.0,1602.0,157.0,0,0.0,0.77,0.68,81.0,0,0,0,1,0,1
4.0,8.0,0.0,0.0,5.0,5.0,1.0,5.0,7.0,11.0,0.0,0,0.0,0.78,0.82,0.0,0,0,0,1,0,1
2.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,0.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,1
2.0,2.0,10.0,20.0,30.0,50.0,11.0,19.0,32.0,68.0,4.0,0,0.0,0.98,0.97,0.0,0,0,0,1,0,1
0.0,2.0,0.0,4.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,0.88,0.0,1,0,0,1,0,1
0.0,8.0,0.0,19.0,43.0,55.0,4.0,11.0,28.0,41.0,0.0,0,0.0,0.15,0.34,0.0,0,0,0,1,0,1
1.0,2.0,4.0,4.0,8.0,16.0,1.0,4.0,15.0,21.0,0.0,0,0.0,0.75,0.89,0.0,0,0,0,1,0,1
17.0,2.0,0.0,92.0,157.0,209.0,13.0,55.0,110.0,168.0,31.0,1,10.0,0.62,0.69,0.0,0,0,0,1,0,1
22.0,15.0,0.0,106.0,196.0,262.0,19.0,62.0,100.0,143.0,43.0,0,0.0,0.93,0.91,0.0,0,0,0,1,0,1
21.0,8.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,1
2.0,12.0,0.0,3.0,5.0,8.0,2.0,4.0,8.0,9.0,1.0,0,0.0,0.93,0.96,0.0,0,0,0,1,0,1
3.0,8.0,0.0,0.0,0.0,0.0,5.0,8.0,12.0,23.0,1.0,0,0.0,0.97,0.95,0.0,0,0,1,1,0,1
111.0,2.0,104.0,174.0,324.0,444.0,108.0,201.0,266.0,313.0,92.0,0,0.0,0.1,0.04,0.0,1,0,1,1,0,1
3.0,4.0,0.0,4.0,8.0,16.0,2.0,6.0,17.0,19.0,0.0,0,0.0,0.96,0.83,0.0,0,0,1,1,0,1
3.0,2.0,0.0,14.0,14.0,14.0,3.0,4.0,4.0,4.0,1.0,0,0.0,0.99,0.9,0.0,0,0,0,1,0,1
-4.0,8.0,0.0,96.0,96.0,144.0,12.0,42.0,71.0,90.0,0.0,0,0.0,0.96,0.83,4.0,0,0,0,1,0,1
6.0,8.0,0.0,6.0,14.0,30.0,2.0,9.0,16.0,29.0,0.0,0,0.0,0.96,0.97,0.0,0,0,0,1,0,1
17.0,12.0,16.0,168.0,264.0,328.0,40.0,116.0,208.0,333.0,36.0,0,4.0,0.62,0.73,0.0,0,0,0,1,0,1
5.0,8.0,0.0,4.0,16.0,20.0,6.0,9.0,26.0,42.0,4.0,0,0.0,0.99,0.87,0.0,0,0,0,1,0,1
0.0,2.0,0.0,118.0,205.0,286.0,0.0,0.0,0.0,1.0,17.0,0,0.0,0.99,0.95,0.0,0,0,0,1,0,1
0.0,8.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0,0,0,1,0,1
1.0,8.0,0.0,24.0,37.0,50.0,5.0,12.0,20.0,27.0,0.0,0,0.0,1.0,0.97,0.0,0,0,0,1,0,1
1.0,8.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,6.0,0.0,0,0.0,0.79,0.86,0.0,0,0,0,1,0,1
45.0,8.0,0.0,0.0,0.0,0.0,3.0,12.0,21.0,35.0,0.0,0,0.0,0.48,0.53,0.0,0,0,0,1,0,1
0.0,2.0,0.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,0,0.0,0.46,0.35,0.0,1,0,0,1,0,1
0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0,0.0,0.9,0.94,0.0,0,0,0,1,0,1
1.0,8.0,0.0,20.0,44.0,56.0,5.0,15.0,31.0,53.0,0.0,0,0.0,0.46,0.35,0.0,0,0,0,1,0,1
1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.78,0.82,0.0,1,0,0,1,0,1
1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,1
0.0,8.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,6.0,0.0,0,0.0,0.15,0.34,0.0,0,0,0,1,0,1
0.0,8.0,0.0,28.0,52.0,63.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.97,0.0,1,0,0,1,0,1
0.0,2.0,0.0,40.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.26,0.32,0.0,0,0,0,1,0,1
0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.85,0.83,0.0,0,0,0,1,0,1
0.0,8.0,0.0,10.0,10.0,11.0,6.0,7.0,7.0,9.0,0.0,0,0.0,0.15,0.34,0.0,0,0,0,1,0,1
-13.0,8.0,53.0,599.0,599.0,731.0,153.0,719.0,1068.0,11371.0,107.0,0,0.0,0.3,0.32,25.0,0,0,1,1,0,1
6.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,16.0,2.0,0,0.0,0.6,0.57,0.0,0,0,1,1,0,1
0.0,2.0,0.0,859.0,1552.0,1971.0,0.0,0.0,0.0,0.0,67.0,0,0.0,0.69,0.68,0.0,0,0,1,1,0,1
7.0,2.0,0.0,1.0,1.0,1.0,6.0,21.0,22.0,22.0,2.0,0,0.0,0.99,0.9,0.0,1,0,0,1,0,1
0.0,8.0,0.0,3.0,4.0,6.0,2.0,3.0,4.0,8.0,0.0,0,0.0,0.83,0.71,0.0,0,0,0,1,0,1
2.0,8.0,0.0,10.0,15.0,25.0,1.0,6.0,14.0,18.0,3.0,0,0.0,0.92,0.95,0.0,0,0,0,1,0,1
1.0,8.0,0.0,30.0,40.0,60.0,17.0,26.0,51.0,65.0,0.0,0,0.0,1.0,0.94,0.0,0,0,0,1,0,1
1.0,2.0,0.0,2.0,3.0,4.0,2.0,5.0,11.0,14.0,4.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
12.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,20.0,34.0,1.0,0,0.0,0.74,0.76,0.0,0,0,0,1,0,1
-1.0,8.0,0.0,17.0,23.0,41.0,1.0,12.0,18.0,29.0,0.0,0,0.0,0.79,0.66,1.0,1,0,0,0,0,1
4.0,8.0,0.0,4.0,12.0,16.0,2.0,5.0,9.0,16.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,1
3.0,9.0,0.0,8.0,13.0,15.0,5.0,9.0,10.0,13.0,5.0,0,0.0,0.69,0.68,0.0,0,0,0,1,0,1
0.0,8.0,0.0,22.0,31.0,47.0,4.0,15.0,15.0,19.0,3.0,0,0.0,0.64,0.63,0.0,0,0,0,1,0,1
5.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,9.0,1.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,1
11.0,8.0,0.0,10.0,16.0,22.0,8.0,22.0,49.0,72.0,2.0,0,0.0,0.95,0.95,0.0,0,0,0,1,0,1
0.0,12.0,0.0,5.0,8.0,11.0,2.0,5.0,5.0,10.0,0.0,0,0.0,0.82,0.79,0.0,0,0,1,1,0,1
6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0,0.0,0.92,0.97,0.0,0,0,0,1,0,1
1.0,8.0,0.0,10.0,20.0,30.0,2.0,12.0,20.0,21.0,0.0,0,0.0,0.15,0.34,0.0,0,0,0,1,0,1
0.0,12.0,0.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.48,0.39,0.0,1,0,1,1,0,1
4.0,8.0,0.0,400.0,400.0,400.0,11.0,40.0,81.0,141.0,22.0,0,0.0,0.0,0.5,0.0,0,0,0,1,0,1
69.0,8.0,0.0,29.0,29.0,29.0,8.0,25.0,53.0,90.0,21.0,0,0.0,1.0,0.99,0.0,0,0,0,0,0,1
2.0,8.0,0.0,4.0,7.0,8.0,2.0,5.0,7.0,14.0,0.0,0,0.0,0.79,0.66,0.0,0,0,0,1,0,1
-36.0,12.0,1.0,355.0,431.0,540.0,39.0,128.0,211.0,359.0,45.0,0,11.0,0.88,0.85,40.0,0,0,0,1,0,1
6.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0,0.0,0.87,0.59,0.0,0,0,0,1,0,1
35.0,8.0,0.0,317.0,558.0,792.0,60.0,222.0,389.0,558.0,87.0,0,21.0,0.81,0.89,1.0,0,0,0,1,0,1
22.0,12.0,0.0,200.0,300.0,380.0,55.0,146.0,248.0,349.0,60.0,0,20.0,0.43,0.45,0.0,0,0,0,1,0,1
7.0,8.0,9.0,135.0,220.0,290.0,58.0,104.0,169.0,239.0,67.0,0,0.0,0.81,0.88,2.0,0,0,0,1,0,1
9.0,2.0,0.0,80.0,140.0,200.0,18.0,53.0,118.0,157.0,0.0,0,0.0,0.98,0.97,0.0,0,0,0,1,0,1
0.0,3.0,0.0,854.0,1873.0,1887.0,2.0,3.0,3.0,3.0,91.0,0,0.0,0.49,0.72,1.0,0,0,1,1,0,1
3.0,8.0,0.0,2.0,2.0,4.0,2.0,4.0,7.0,10.0,0.0,0,0.0,0.57,0.48,0.0,0,0,0,1,0,1
0.0,8.0,0.0,7.0,10.0,10.0,3.0,5.0,7.0,10.0,0.0,0,0.0,0.74,0.76,0.0,0,0,0,1,0,1
8.0,8.0,4.0,272.0,412.0,556.0,43.0,146.0,297.0,461.0,58.0,0,0.0,0.45,0.69,3.0,0,0,0,1,0,1
0.0,3.0,0.0,4.0,4.0,6.0,1.0,4.0,5.0,6.0,0.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,1
-1.0,8.0,0.0,9.0,13.0,17.0,10.0,11.0,16.0,21.0,0.0,0,0.0,0.9,0.88,1.0,0,0,0,1,0,1
94.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0,0,0.0,0.82,0.89,0.0,0,0,1,1,0,1
0.0,2.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.79,0.78,0.0,1,0,1,1,0,1
4.0,12.0,0.0,30.0,42.0,60.0,0.0,11.0,21.0,36.0,0.0,0,0.0,0.69,0.68,0.0,0,0,1,1,0,1
0.0,8.0,0.0,8.0,13.0,18.0,0.0,3.0,6.0,11.0,1.0,0,0.0,0.59,0.59,0.0,0,0,0,1,0,1
-28.0,9.0,0.0,86.0,121.0,149.0,32.0,63.0,94.0,107.0,24.0,0,0.0,0.69,0.68,28.0,0,0,0,1,0,1
0.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.98,0.95,0.0,0,0,0,1,0,1
15.0,8.0,5.0,16.0,36.0,56.0,11.0,29.0,51.0,76.0,8.0,0,0.0,0.81,0.89,0.0,0,0,0,1,0,1
0.0,2.0,0.0,20.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.75,0.74,0.0,1,0,0,1,0,1
56.0,8.0,21.0,864.0,1452.0,2160.0,328.0,868.0,1363.0,1755.0,231.0,0,0.0,0.32,0.15,16.0,0,0,0,1,0,1
9.0,2.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,2.0,0,0.0,0.59,0.59,0.0,1,0,0,1,0,1
0.0,8.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.1,0.13,0.0,0,0,0,1,0,1
2.0,8.0,0.0,18.0,30.0,38.0,7.0,22.0,35.0,54.0,26.0,0,0.0,0.95,0.95,0.0,0,0,0,1,0,1
3.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.7,0.64,0.0,0,0,0,1,0,1
12.0,2.0,0.0,12.0,12.0,12.0,8.0,16.0,19.0,19.0,0.0,0,0.0,0.3,0.35,0.0,1,0,1,1,0,1
4.0,2.0,0.0,2.0,6.0,10.0,0.0,8.0,12.0,14.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
1.0,8.0,0.0,35.0,70.0,70.0,8.0,27.0,43.0,69.0,4.0,0,0.0,0.76,0.88,0.0,0,0,0,1,0,1
10.0,2.0,1.0,3.0,3.0,3.0,8.0,30.0,30.0,30.0,0.0,0,2.0,0.69,0.68,0.0,0,0,0,1,0,1
0.0,3.0,0.0,30.0,30.0,30.0,11.0,28.0,29.0,29.0,15.0,0,0.0,0.42,0.46,0.0,0,0,0,1,0,1
4.0,8.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,0,0.0,0.92,0.75,0.0,0,0,0,1,0,1
0.0,2.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.96,0.0,1,0,0,1,0,1
0.0,8.0,0.0,5.0,8.0,10.0,0.0,2.0,4.0,7.0,0.0,0,0.0,0.48,0.53,0.0,0,0,0,1,0,1
9.0,8.0,0.0,20.0,20.0,40.0,5.0,11.0,16.0,25.0,0.0,0,0.0,1.0,0.92,0.0,0,0,0,1,0,1
17.0,8.0,0.0,77.0,122.0,182.0,19.0,62.0,113.0,169.0,25.0,0,0.0,0.6,0.57,0.0,0,0,1,1,0,1
13.0,8.0,0.0,29.0,61.0,102.0,12.0,29.0,73.0,95.0,0.0,0,0.0,0.96,0.96,0.0,0,0,0,1,0,1
0.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.79,0.83,0.0,1,0,0,1,0,1
0.0,2.0,0.0,0.0,14.0,20.0,1.0,2.0,2.0,2.0,0.0,0,0.0,0.84,0.74,0.0,1,0,1,1,0,1
0.0,2.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,0.88,0.0,1,0,0,1,0,1
7.0,8.0,0.0,23.0,35.0,44.0,2.0,4.0,13.0,32.0,0.0,0,3.0,0.0,0.0,0.0,0,0,0,1,0,1
6.0,2.0,0.0,0.0,6.0,12.0,5.0,11.0,20.0,27.0,0.0,0,0.0,0.77,0.78,0.0,0,0,0,1,0,1
-98.0,8.0,1.0,170.0,170.0,170.0,1.0,100.0,122.0,173.0,3.0,0,0.0,0.84,0.71,98.0,0,0,0,1,0,1
0.0,8.0,0.0,15.0,21.0,27.0,1.0,6.0,13.0,23.0,0.0,0,0.0,0.94,0.93,0.0,0,0,0,1,0,1
2.0,8.0,0.0,10.0,14.0,20.0,3.0,6.0,14.0,22.0,9.0,0,0.0,0.77,0.74,0.0,0,0,0,1,0,1
15.0,2.0,0.0,20.0,40.0,60.0,13.0,27.0,33.0,35.0,0.0,0,0.0,0.92,0.85,0.0,0,0,0,1,0,1
0.0,8.0,0.0,5.0,8.0,14.0,1.0,6.0,16.0,24.0,0.0,0,0.0,0.85,0.95,0.0,0,0,1,1,0,1
0.0,8.0,0.0,27.0,38.0,49.0,1.0,13.0,16.0,27.0,0.0,0,0.0,1.0,0.99,0.0,0,0,1,1,0,1
-1.0,8.0,0.0,13.0,16.0,18.0,6.0,10.0,21.0,25.0,0.0,0,0.0,0.47,0.62,1.0,0,0,0,1,0,1
3.0,8.0,0.0,13.0,29.0,45.0,3.0,9.0,13.0,23.0,1.0,0,0.0,0.97,0.94,0.0,0,0,0,1,0,1
0.0,8.0,0.0,10.0,20.0,20.0,2.0,5.0,12.0,14.0,1.0,0,0.0,0.88,0.87,0.0,0,0,0,1,0,1
29.0,8.0,0.0,368.0,485.0,680.0,218.0,398.0,521.0,742.0,37.0,0,0.0,0.98,0.93,0.0,0,0,0,1,0,1
1.0,2.0,0.0,15.0,26.0,37.0,5.0,13.0,29.0,38.0,0.0,0,0.0,0.9,0.88,0.0,0,0,0,1,0,1
0.0,3.0,0.0,118.0,118.0,118.0,0.0,3.0,4.0,11.0,14.0,0,0.0,0.03,0.1,0.0,0,0,0,1,0,1
0.0,8.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.35,0.0,1,0,0,1,0,1
0.0,2.0,0.0,26.0,36.0,36.0,0.0,2.0,2.0,2.0,0.0,0,0.0,0.14,0.57,0.0,0,0,0,1,0,1
0.0,8.0,0.0,3.0,5.0,7.0,0.0,0.0,3.0,7.0,2.0,0,0.0,0.84,0.78,0.0,0,0,1,1,0,1
1.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0,0.0,0.81,0.83,0.0,0,0,0,1,0,1
0.0,2.0,0.0,17.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.59,0.62,0.0,1,0,1,1,0,1
-1.0,2.0,0.0,110.0,110.0,110.0,76.0,130.0,130.0,130.0,0.0,0,0.0,0.11,0.07,1.0,1,0,0,1,0,1
11.0,2.0,0.0,15.0,36.0,63.0,3.0,10.0,22.0,43.0,0.0,0,0.0,0.82,0.89,0.0,0,0,1,1,0,1
0.0,2.0,0.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.35,0.0,1,0,1,1,0,1
1.0,8.0,0.0,1.0,2.0,3.0,3.0,5.0,5.0,6.0,1.0,0,0.0,0.96,0.94,0.0,0,0,0,1,0,1
-29.0,8.0,0.0,222.0,354.0,450.0,21.0,36.0,197.0,233.0,69.0,0,0.0,0.99,0.99,29.0,0,0,0,1,0,1
7.0,8.0,0.0,16.0,36.0,56.0,3.0,15.0,36.0,57.0,7.0,0,0.0,0.98,0.99,0.0,0,0,0,1,0,1
0.0,12.0,0.0,7.0,9.0,13.0,0.0,3.0,6.0,8.0,0.0,0,0.0,0.82,0.79,0.0,0,0,0,1,0,1
-1.0,9.0,0.0,9.0,9.0,9.0,1.0,6.0,6.0,7.0,0.0,0,0.0,0.67,0.8,1.0,0,0,0,1,0,1
4.0,8.0,0.0,0.0,0.0,0.0,8.0,22.0,36.0,55.0,0.0,0,0.0,0.97,0.97,0.0,0,0,0,1,0,1
23.0,2.0,0.0,0.0,12.0,36.0,6.0,27.0,47.0,60.0,0.0,0,0.0,1.0,0.96,0.0,0,0,0,1,0,1
0.0,9.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0,0.0,0.69,0.68,0.0,0,0,0,1,0,1
3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.78,0.82,0.0,1,0,0,1,0,1
0.0,2.0,0.0,4.0,6.0,9.0,3.0,6.0,8.0,12.0,0.0,0,0.0,0.98,0.95,0.0,0,0,0,1,0,1
0.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.74,0.55,0.0,0,0,1,1,0,1
0.0,2.0,0.0,9.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.07,0.07,0.0,0,0,1,1,0,1
9.0,12.0,0.0,24.0,48.0,88.0,7.0,30.0,46.0,73.0,9.0,0,0.0,0.69,0.68,0.0,0,0,0,1,0,1
0.0,2.0,0.0,56.0,107.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0.0,1,0,1,1,0,1
2.0,12.0,0.0,20.0,30.0,60.0,1.0,11.0,28.0,32.0,0.0,0,0.0,0.87,0.88,0.0,0,0,0,1,0,1
0.0,2.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.64,0.8,0.0,0,0,1,1,0,1
113.0,2.0,0.0,368.0,644.0,858.0,85.0,280.0,513.0,811.0,147.0,0,0.0,0.95,0.98,0.0,0,0,0,1,0,1
2.0,2.0,4.0,6.0,11.0,16.0,6.0,13.0,15.0,15.0,1.0,0,0.0,0.63,0.64,0.0,1,0,0,1,0,1
0.0,8.0,0.0,10.0,14.0,14.0,0.0,3.0,8.0,10.0,0.0,0,0.0,0.81,0.89,0.0,0,0,1,1,0,1
1.0,9.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,1
5.0,2.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0,0.0,1.0,0.95,0.0,1,0,0,1,0,1
0.0,2.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.33,0.64,0.0,0,0,0,1,0,1
0.0,14.0,3.0,303.0,498.0,700.0,67.0,211.0,408.0,581.0,75.0,0,6.0,0.64,0.67,4.0,0,0,1,1,0,1
12.0,8.0,0.0,24.0,24.0,24.0,5.0,15.0,25.0,34.0,3.0,0,0.0,0.91,0.96,0.0,0,0,0,1,0,1
7.0,2.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,11.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
